age,scrape_id,zipcode,gender,normalized_result
62,1,75215,f,0.08208955223880597
63,1,75215,f,0.05223880597014925
64,1,75215,f,0.05223880597014925
65,1,75215,f,0.05970149253731343
18,1,75215,m,0.09302325581395349
19,1,75215,m,0.26744186046511625
20,1,75215,m,0.42248062015503873
21,1,75215,m,0.5271317829457365
22,1,75215,m,0.7015503875968992
23,1,75215,m,0.8062015503875969
24,1,75215,m,0.7596899224806202
25,1,75215,m,0.8682170542635659
26,1,75215,m,0.8953488372093024
27,1,75215,m,0.8372093023255814
28,1,75215,m,1
29,1,75215,m,0.7945736434108527
30,1,75215,m,0.7906976744186046
31,1,75215,m,0.8217054263565892
32,1,75215,m,0.5852713178294574
33,1,75215,m,0.6046511627906976
34,1,75215,m,0.6550387596899225
35,1,75215,m,0.6201550387596899
36,1,75215,m,0.5542635658914729
37,1,75215,m,0.6666666666666666
38,1,75215,m,0.6085271317829457
39,1,75215,m,0.624031007751938
40,1,75215,m,0.46511627906976744
41,1,75215,m,0.4418604651162791
42,1,75215,m,0.37209302325581395
43,1,75215,m,0.43023255813953487
44,1,75215,m,0.42248062015503873
45,1,75215,m,0.32170542635658916
46,1,75215,m,0.3178294573643411
47,1,75215,m,0.26744186046511625
48,1,75215,m,0.37209302325581395
49,1,75215,m,0.2868217054263566
50,1,75215,m,0.24031007751937986
51,1,75215,m,0.21705426356589147
52,1,75215,m,0.15891472868217055
53,1,75215,m,0.2131782945736434
54,1,75215,m,0.1434108527131783
55,1,75215,m,0.12790697674418605
56,1,75215,m,0.1434108527131783
57,1,75215,m,0.10077519379844961
58,1,75215,m,0.10077519379844961
59,1,75215,m,0.10465116279069768
60,1,75215,m,0.06589147286821706
61,1,75215,m,0.06201550387596899
62,1,75215,m,0.050387596899224806
63,1,75215,m,0.023255813953488372
64,1,75215,m,0.046511627906976744
65,1,75215,m,0.01937984496124031
18,1,48226,f,0.13829787234042554
19,1,48226,f,0.6063829787234043
20,1,48226,f,0.7340425531914894
21,1,48226,f,0.925531914893617
22,1,48226,f,0.7553191489361702
23,1,48226,f,0.8829787234042553
24,1,48226,f,0.8191489361702128
25,1,48226,f,0.8723404255319149
26,1,48226,f,0.8617021276595744
27,1,48226,f,0.7872340425531915
28,1,48226,f,1
29,1,48226,f,0.8297872340425532
30,1,48226,f,0.7872340425531915
31,1,48226,f,0.7340425531914894
32,1,48226,f,0.6063829787234043
33,1,48226,f,0.7872340425531915
34,1,48226,f,0.6170212765957447
35,1,48226,f,0.9148936170212766
36,1,48226,f,0.7872340425531915
37,1,48226,f,0.8723404255319149
38,1,48226,f,0.8404255319148937
39,1,48226,f,0.6702127659574468
40,1,48226,f,0.7340425531914894
41,1,48226,f,0.5531914893617021
42,1,48226,f,0.7021276595744681
43,1,48226,f,0.5957446808510638
44,1,48226,f,0.5638297872340425
45,1,48226,f,0.44680851063829785
46,1,48226,f,0.5425531914893617
47,1,48226,f,0.4148936170212766
48,1,48226,f,0.5531914893617021
49,1,48226,f,0.46808510638297873
50,1,48226,f,0.46808510638297873
51,1,48226,f,0.3617021276595745
52,1,48226,f,0.4148936170212766
53,1,48226,f,0.43617021276595747
54,1,48226,f,0.23404255319148937
55,1,48226,f,0.26595744680851063
56,1,48226,f,0.3829787234042553
57,1,48226,f,0.26595744680851063
58,1,48226,f,0.32978723404255317
59,1,48226,f,0.13829787234042554
60,1,48226,f,0.18085106382978725
61,1,48226,f,0.10638297872340426
62,1,48226,f,0.09574468085106383
63,1,48226,f,0.14893617021276595
64,1,48226,f,0.07446808510638298
65,1,48226,f,0.031914893617021274
18,1,48226,m,0.07960199004975124
19,1,48226,m,0.43283582089552236
20,1,48226,m,0.4577114427860697
21,1,48226,m,0.6119402985074627
22,1,48226,m,0.8407960199004975
23,1,48226,m,0.8507462686567164
24,1,48226,m,0.8905472636815921
25,1,48226,m,0.7114427860696517
26,1,48226,m,0.7114427860696517
27,1,48226,m,0.8905472636815921
28,1,48226,m,0.7960199004975125
29,1,48226,m,1
30,1,48226,m,0.7512437810945274
31,1,48226,m,0.7313432835820896
32,1,48226,m,0.6567164179104478
33,1,48226,m,0.7114427860696517
34,1,48226,m,0.6567164179104478
35,1,48226,m,0.5870646766169154
36,1,48226,m,0.5771144278606966
37,1,48226,m,0.6417910447761194
38,1,48226,m,0.5920398009950248
39,1,48226,m,0.6368159203980099
40,1,48226,m,0.527363184079602
41,1,48226,m,0.4925373134328358
42,1,48226,m,0.3880597014925373
43,1,48226,m,0.40298507462686567
44,1,48226,m,0.39800995024875624
45,1,48226,m,0.3781094527363184
46,1,48226,m,0.35323383084577115
47,1,48226,m,0.3034825870646766
48,1,48226,m,0.3034825870646766
49,1,48226,m,0.3482587064676617
50,1,48226,m,0.30845771144278605
51,1,48226,m,0.2736318407960199
52,1,48226,m,0.20398009950248755
53,1,48226,m,0.2885572139303483
54,1,48226,m,0.21393034825870647
55,1,48226,m,0.1691542288557214
56,1,48226,m,0.13432835820895522
57,1,48226,m,0.15422885572139303
58,1,48226,m,0.14427860696517414
59,1,48226,m,0.13930348258706468
60,1,48226,m,0.1044776119402985
61,1,48226,m,0.06467661691542288
62,1,48226,m,0.09950248756218906
63,1,48226,m,0.05472636815920398
64,1,48226,m,0.029850746268656716
65,1,48226,m,0.024875621890547265
18,1,33130,f,0.14953271028037382
19,1,33130,f,0.45794392523364486
20,1,33130,f,0.5233644859813084
21,1,33130,f,0.822429906542056
22,1,33130,f,0.8598130841121495
23,1,33130,f,0.9439252336448598
24,1,33130,f,0.7289719626168224
25,1,33130,f,1
26,1,33130,f,0.9719626168224299
27,1,33130,f,0.7850467289719626
28,1,33130,f,0.8317757009345794
29,1,33130,f,0.719626168224299
30,1,33130,f,0.719626168224299
31,1,33130,f,0.7850467289719626
32,1,33130,f,0.616822429906542
33,1,33130,f,0.6355140186915887
34,1,33130,f,0.5327102803738317
35,1,33130,f,0.7383177570093458
36,1,33130,f,0.5420560747663551
37,1,33130,f,0.5700934579439252
38,1,33130,f,0.7102803738317757
39,1,33130,f,0.6355140186915887
40,1,33130,f,0.5514018691588785
41,1,33130,f,0.4953271028037383
42,1,33130,f,0.514018691588785
43,1,33130,f,0.4205607476635514
44,1,33130,f,0.5233644859813084
45,1,33130,f,0.40186915887850466
46,1,33130,f,0.6542056074766355
47,1,33130,f,0.38317757009345793
48,1,33130,f,0.5514018691588785
49,1,33130,f,0.4766355140186916
50,1,33130,f,0.4485981308411215
51,1,33130,f,0.35514018691588783
52,1,33130,f,0.27102803738317754
53,1,33130,f,0.34579439252336447
54,1,33130,f,0.34579439252336447
55,1,33130,f,0.2897196261682243
56,1,33130,f,0.2803738317757009
57,1,33130,f,0.2336448598130841
58,1,33130,f,0.17757009345794392
59,1,33130,f,0.11214953271028037
60,1,33130,f,0.09345794392523364
61,1,33130,f,0.08411214953271028
62,1,33130,f,0.12149532710280374
63,1,33130,f,0.08411214953271028
64,1,33130,f,0.08411214953271028
65,1,33130,f,0.04672897196261682
18,1,33130,m,0.11673151750972763
19,1,33130,m,0.4669260700389105
20,1,33130,m,0.5369649805447471
21,1,33130,m,0.6147859922178989
22,1,33130,m,0.8404669260700389
23,1,33130,m,0.914396887159533
24,1,33130,m,0.8715953307392996
25,1,33130,m,0.8482490272373541
26,1,33130,m,0.8754863813229572
27,1,33130,m,0.9416342412451362
28,1,33130,m,1
29,1,33130,m,0.9027237354085603
30,1,33130,m,0.754863813229572
31,1,33130,m,0.7898832684824902
32,1,33130,m,0.7315175097276264
33,1,33130,m,0.9027237354085603
34,1,33130,m,0.669260700389105
35,1,33130,m,0.6964980544747081
36,1,33130,m,0.7276264591439688
37,1,33130,m,0.603112840466926
38,1,33130,m,0.622568093385214
39,1,33130,m,0.5719844357976653
40,1,33130,m,0.4708171206225681
41,1,33130,m,0.36964980544747084
42,1,33130,m,0.4591439688715953
43,1,33130,m,0.4163424124513619
44,1,33130,m,0.4163424124513619
45,1,33130,m,0.3229571984435798
46,1,33130,m,0.2801556420233463
47,1,33130,m,0.27626459143968873
48,1,33130,m,0.32684824902723736
49,1,33130,m,0.26848249027237353
50,1,33130,m,0.19455252918287938
51,1,33130,m,0.1828793774319066
52,1,33130,m,0.1828793774319066
53,1,33130,m,0.12840466926070038
54,1,33130,m,0.12062256809338522
55,1,33130,m,0.13229571984435798
56,1,33130,m,0.13229571984435798
57,1,33130,m,0.10505836575875487
58,1,33130,m,0.0933852140077821
59,1,33130,m,0.0622568093385214
60,1,33130,m,0.0622568093385214
61,1,33130,m,0.0933852140077821
62,1,33130,m,0.01556420233463035
63,1,33130,m,0.023346303501945526
64,1,33130,m,0.019455252918287938
65,1,33130,m,0.023346303501945526
18,1,98102,f,0.10344827586206896
19,1,98102,f,0.2482758620689655
20,1,98102,f,0.33793103448275863
21,1,98102,f,0.3310344827586207
22,1,98102,f,0.5862068965517241
23,1,98102,f,0.5517241379310345
24,1,98102,f,0.7793103448275862
25,1,98102,f,0.7379310344827587
26,1,98102,f,1
27,1,98102,f,0.7448275862068966
28,1,98102,f,0.8413793103448276
29,1,98102,f,0.9241379310344827
30,1,98102,f,0.6827586206896552
31,1,98102,f,0.6551724137931034
32,1,98102,f,0.5655172413793104
33,1,98102,f,0.6344827586206897
34,1,98102,f,0.6344827586206897
35,1,98102,f,0.6482758620689655
36,1,98102,f,0.6137931034482759
37,1,98102,f,0.6137931034482759
38,1,98102,f,0.6827586206896552
39,1,98102,f,0.6758620689655173
40,1,98102,f,0.5586206896551724
41,1,98102,f,0.6206896551724138
42,1,98102,f,0.47586206896551725
43,1,98102,f,0.5103448275862069
44,1,98102,f,0.6275862068965518
45,1,98102,f,0.5724137931034483
46,1,98102,f,0.496551724137931
47,1,98102,f,0.4
48,1,98102,f,0.45517241379310347
49,1,98102,f,0.3586206896551724
50,1,98102,f,0.36551724137931035
51,1,98102,f,0.4206896551724138
52,1,98102,f,0.4413793103448276
53,1,98102,f,0.46206896551724136
54,1,98102,f,0.3310344827586207
55,1,98102,f,0.296551724137931
56,1,98102,f,0.25517241379310346
57,1,98102,f,0.2413793103448276
58,1,98102,f,0.2413793103448276
59,1,98102,f,0.18620689655172415
60,1,98102,f,0.21379310344827587
61,1,98102,f,0.10344827586206896
62,1,98102,f,0.1310344827586207
63,1,98102,f,0.05517241379310345
64,1,98102,f,0.0896551724137931
65,1,98102,f,0.10344827586206896
18,1,98102,m,0.03324808184143223
19,1,98102,m,0.17135549872122763
20,1,98102,m,0.26342710997442453
21,1,98102,m,0.3248081841432225
22,1,98102,m,0.4782608695652174
23,1,98102,m,0.6163682864450127
24,1,98102,m,0.7493606138107417
25,1,98102,m,0.7800511508951407
26,1,98102,m,0.9565217391304348
27,1,98102,m,1
28,1,98102,m,0.9232736572890026
29,1,98102,m,0.989769820971867
30,1,98102,m,0.8260869565217391
31,1,98102,m,0.7058823529411765
32,1,98102,m,0.6982097186700768
33,1,98102,m,0.6726342710997443
34,1,98102,m,0.7135549872122762
35,1,98102,m,0.4680306905370844
36,1,98102,m,0.49872122762148335
37,1,98102,m,0.5754475703324808
38,1,98102,m,0.6368286445012787
39,1,98102,m,0.5115089514066496
40,1,98102,m,0.4629156010230179
41,1,98102,m,0.43478260869565216
42,1,98102,m,0.4092071611253197
43,1,98102,m,0.340153452685422
44,1,98102,m,0.3734015345268542
45,1,98102,m,0.33248081841432225
46,1,98102,m,0.2864450127877238
47,1,98102,m,0.319693094629156
48,1,98102,m,0.36828644501278773
49,1,98102,m,0.2608695652173913
50,1,98102,m,0.2813299232736573
51,1,98102,m,0.24552429667519182
52,1,98102,m,0.2071611253196931
53,1,98102,m,0.19948849104859334
54,1,98102,m,0.17902813299232737
55,1,98102,m,0.1918158567774936
56,1,98102,m,0.16112531969309463
57,1,98102,m,0.1329923273657289
58,1,98102,m,0.13554987212276215
59,1,98102,m,0.09207161125319693
60,1,98102,m,0.09207161125319693
61,1,98102,m,0.0792838874680307
62,1,98102,m,0.06905370843989769
63,1,98102,m,0.0792838874680307
64,1,98102,m,0.03836317135549872
65,1,98102,m,0.03324808184143223
18,1,85003,f,0.14285714285714285
19,1,85003,f,0.45962732919254656
20,1,85003,f,0.6086956521739131
21,1,85003,f,0.6086956521739131
22,1,85003,f,0.7950310559006211
23,1,85003,f,0.7763975155279503
24,1,85003,f,0.8881987577639752
25,1,85003,f,1
26,1,85003,f,0.9440993788819876
27,1,85003,f,0.9006211180124224
28,1,85003,f,0.9316770186335404
29,1,85003,f,0.8509316770186336
30,1,85003,f,0.7018633540372671
31,1,85003,f,0.5962732919254659
32,1,85003,f,0.6645962732919255
33,1,85003,f,0.6894409937888198
34,1,85003,f,0.6521739130434783
35,1,85003,f,0.5279503105590062
36,1,85003,f,0.6024844720496895
37,1,85003,f,0.5590062111801242
38,1,85003,f,0.8260869565217391
39,1,85003,f,0.7267080745341615
40,1,85003,f,0.6583850931677019
41,1,85003,f,0.6086956521739131
42,1,85003,f,0.6832298136645962
43,1,85003,f,0.6024844720496895
44,1,85003,f,0.6521739130434783
45,1,85003,f,0.546583850931677
46,1,85003,f,0.6211180124223602
47,1,85003,f,0.6024844720496895
48,1,85003,f,0.6708074534161491
49,1,85003,f,0.5217391304347826
50,1,85003,f,0.5527950310559007
51,1,85003,f,0.577639751552795
52,1,85003,f,0.484472049689441
53,1,85003,f,0.5341614906832298
54,1,85003,f,0.4409937888198758
55,1,85003,f,0.40372670807453415
56,1,85003,f,0.33540372670807456
57,1,85003,f,0.2795031055900621
58,1,85003,f,0.4161490683229814
59,1,85003,f,0.2608695652173913
60,1,85003,f,0.2236024844720497
61,1,85003,f,0.20496894409937888
62,1,85003,f,0.16149068322981366
63,1,85003,f,0.12422360248447205
64,1,85003,f,0.09937888198757763
65,1,85003,f,0.11180124223602485
18,1,85003,m,0.12912087912087913
19,1,85003,m,0.3324175824175824
20,1,85003,m,0.4478021978021978
21,1,85003,m,0.5714285714285714
22,1,85003,m,0.717032967032967
23,1,85003,m,0.8763736263736264
24,1,85003,m,0.9038461538461539
25,1,85003,m,1
26,1,85003,m,0.9615384615384616
27,1,85003,m,1
28,1,85003,m,0.9423076923076923
29,1,85003,m,0.8598901098901099
30,1,85003,m,0.760989010989011
31,1,85003,m,0.7335164835164835
32,1,85003,m,0.6813186813186813
33,1,85003,m,0.6730769230769231
34,1,85003,m,0.5741758241758241
35,1,85003,m,0.5494505494505495
36,1,85003,m,0.5686813186813187
37,1,85003,m,0.6043956043956044
38,1,85003,m,0.5824175824175825
39,1,85003,m,0.5934065934065934
40,1,85003,m,0.46153846153846156
41,1,85003,m,0.46153846153846156
42,1,85003,m,0.40384615384615385
43,1,85003,m,0.4065934065934066
44,1,85003,m,0.4258241758241758
45,1,85003,m,0.39285714285714285
46,1,85003,m,0.36538461538461536
47,1,85003,m,0.36813186813186816
48,1,85003,m,0.40934065934065933
49,1,85003,m,0.32142857142857145
50,1,85003,m,0.29120879120879123
51,1,85003,m,0.2664835164835165
52,1,85003,m,0.21978021978021978
53,1,85003,m,0.23351648351648352
54,1,85003,m,0.2445054945054945
55,1,85003,m,0.1813186813186813
56,1,85003,m,0.1565934065934066
57,1,85003,m,0.14560439560439561
58,1,85003,m,0.17032967032967034
59,1,85003,m,0.14285714285714285
60,1,85003,m,0.10989010989010989
61,1,85003,m,0.07692307692307693
62,1,85003,m,0.06593406593406594
63,1,85003,m,0.06593406593406594
64,1,85003,m,0.038461538461538464
65,1,85003,m,0.03571428571428571
18,1,20024,f,0.12179487179487179
19,1,20024,f,0.28846153846153844
20,1,20024,f,0.3333333333333333
21,1,20024,f,0.5064102564102564
22,1,20024,f,0.5448717948717948
23,1,20024,f,0.6794871794871795
24,1,20024,f,0.8525641025641025
25,1,20024,f,0.8076923076923077
26,1,20024,f,1
27,1,20024,f,0.8589743589743589
28,1,20024,f,0.8397435897435898
29,1,20024,f,0.8205128205128205
30,1,20024,f,0.6794871794871795
31,1,20024,f,0.7115384615384616
32,1,20024,f,0.5384615384615384
33,1,20024,f,0.5192307692307693
34,1,20024,f,0.5897435897435898
35,1,20024,f,0.4935897435897436
36,1,20024,f,0.46794871794871795
37,1,20024,f,0.3974358974358974
38,1,20024,f,0.46153846153846156
39,1,20024,f,0.3782051282051282
40,1,20024,f,0.40384615384615385
41,1,20024,f,0.41025641025641024
42,1,20024,f,0.30128205128205127
43,1,20024,f,0.36538461538461536
44,1,20024,f,0.27564102564102566
45,1,20024,f,0.3782051282051282
46,1,20024,f,0.3333333333333333
47,1,20024,f,0.26282051282051283
48,1,20024,f,0.36538461538461536
49,1,20024,f,0.358974358974359
50,1,20024,f,0.2692307692307692
51,1,20024,f,0.23717948717948717
52,1,20024,f,0.27564102564102566
53,1,20024,f,0.25
54,1,20024,f,0.22435897435897437
55,1,20024,f,0.16025641025641027
56,1,20024,f,0.1858974358974359
57,1,20024,f,0.1858974358974359
58,1,20024,f,0.19230769230769232
59,1,20024,f,0.16666666666666666
60,1,20024,f,0.1346153846153846
61,1,20024,f,0.14743589743589744
62,1,20024,f,0.08333333333333333
63,1,20024,f,0.057692307692307696
64,1,20024,f,0.02564102564102564
65,1,20024,f,0.02564102564102564
18,1,20024,m,0.05367231638418079
19,1,20024,m,0.2627118644067797
20,1,20024,m,0.3757062146892655
21,1,20024,m,0.4350282485875706
22,1,20024,m,0.519774011299435
23,1,20024,m,0.7853107344632768
24,1,20024,m,0.844632768361582
25,1,20024,m,0.9350282485875706
26,1,20024,m,0.9519774011299436
27,1,20024,m,0.9519774011299436
28,1,20024,m,1
29,1,20024,m,0.9774011299435028
30,1,20024,m,0.8418079096045198
31,1,20024,m,0.748587570621469
32,1,20024,m,0.7062146892655368
33,1,20024,m,0.6045197740112994
34,1,20024,m,0.6581920903954802
35,1,20024,m,0.5875706214689266
36,1,20024,m,0.4717514124293785
37,1,20024,m,0.5
38,1,20024,m,0.5875706214689266
39,1,20024,m,0.5225988700564972
40,1,20024,m,0.4406779661016949
41,1,20024,m,0.3502824858757062
42,1,20024,m,0.3163841807909605
43,1,20024,m,0.3389830508474576
44,1,20024,m,0.3418079096045198
45,1,20024,m,0.3474576271186441
46,1,20024,m,0.2768361581920904
47,1,20024,m,0.2401129943502825
48,1,20024,m,0.2655367231638418
49,1,20024,m,0.2288135593220339
50,1,20024,m,0.22033898305084745
51,1,20024,m,0.17796610169491525
52,1,20024,m,0.14124293785310735
53,1,20024,m,0.16101694915254236
54,1,20024,m,0.15254237288135594
55,1,20024,m,0.1497175141242938
56,1,20024,m,0.0847457627118644
57,1,20024,m,0.096045197740113
58,1,20024,m,0.06497175141242938
59,1,20024,m,0.09887005649717515
60,1,20024,m,0.07344632768361582
61,1,20024,m,0.0480225988700565
62,1,20024,m,0.03389830508474576
63,1,20024,m,0.031073446327683617
64,1,20024,m,0.025423728813559324
65,1,20024,m,0.031073446327683617
18,1,60616,f,0.11328125
19,1,60616,f,0.31640625
20,1,60616,f,0.39453125
21,1,60616,f,0.5625
22,1,60616,f,0.7265625
23,1,60616,f,0.8125
24,1,60616,f,0.94140625
25,1,60616,f,0.9375
26,1,60616,f,1
27,1,60616,f,0.93359375
28,1,60616,f,0.97265625
29,1,60616,f,0.91015625
30,1,60616,f,0.83203125
31,1,60616,f,0.76953125
32,1,60616,f,0.5859375
33,1,60616,f,0.5859375
34,1,60616,f,0.52734375
35,1,60616,f,0.5
36,1,60616,f,0.515625
37,1,60616,f,0.5390625
38,1,60616,f,0.453125
39,1,60616,f,0.3515625
40,1,60616,f,0.421875
41,1,60616,f,0.375
42,1,60616,f,0.36328125
43,1,60616,f,0.421875
44,1,60616,f,0.31640625
45,1,60616,f,0.32421875
46,1,60616,f,0.28125
47,1,60616,f,0.2265625
48,1,60616,f,0.296875
49,1,60616,f,0.2890625
50,1,60616,f,0.2890625
51,1,60616,f,0.23828125
52,1,60616,f,0.20703125
53,1,60616,f,0.2265625
54,1,60616,f,0.19921875
55,1,60616,f,0.16015625
56,1,60616,f,0.14453125
57,1,60616,f,0.1171875
58,1,60616,f,0.1171875
59,1,60616,f,0.11328125
60,1,60616,f,0.1015625
61,1,60616,f,0.0859375
62,1,60616,f,0.04296875
63,1,60616,f,0.02734375
64,1,60616,f,0.04296875
65,1,60616,f,0.02734375
18,1,60616,m,0.08897485493230174
19,1,60616,m,0.2437137330754352
20,1,60616,m,0.3849129593810445
21,1,60616,m,0.44294003868471954
22,1,60616,m,0.6382978723404256
23,1,60616,m,0.746615087040619
24,1,60616,m,0.9206963249516441
25,1,60616,m,0.9497098646034816
26,1,60616,m,1
27,1,60616,m,0.9439071566731141
28,1,60616,m,0.9671179883945842
29,1,60616,m,0.9264990328820116
30,1,60616,m,0.8104448742746615
31,1,60616,m,0.793036750483559
32,1,60616,m,0.6015473887814313
33,1,60616,m,0.688588007736944
34,1,60616,m,0.5222437137330754
35,1,60616,m,0.5067698259187621
36,1,60616,m,0.5183752417794971
37,1,60616,m,0.41392649903288203
38,1,60616,m,0.4738878143133462
39,1,60616,m,0.5125725338491296
40,1,60616,m,0.4410058027079304
41,1,60616,m,0.3694390715667311
42,1,60616,m,0.32108317214700194
43,1,60616,m,0.2437137330754352
44,1,60616,m,0.3288201160541586
45,1,60616,m,0.2263056092843327
46,1,60616,m,0.20502901353965183
47,1,60616,m,0.2011605415860735
48,1,60616,m,0.24177949709864605
49,1,60616,m,0.18568665377176016
50,1,60616,m,0.18568665377176016
51,1,60616,m,0.15667311411992263
52,1,60616,m,0.13733075435203096
53,1,60616,m,0.09864603481624758
54,1,60616,m,0.12379110251450677
55,1,60616,m,0.09284332688588008
56,1,60616,m,0.07930367504835589
57,1,60616,m,0.05609284332688588
58,1,60616,m,0.08123791102514506
59,1,60616,m,0.05029013539651837
60,1,60616,m,0.03868471953578337
61,1,60616,m,0.04061895551257253
62,1,60616,m,0.0367504835589942
63,1,60616,m,0.01160541586073501
64,1,60616,m,0.007736943907156673
65,1,60616,m,0.009671179883945842
